market_ID,vendor_ID,City,Health_unit,Yearround,Visit_date,Visit_month,Visit_day,Location,Public_private,no_vendors,no_TCSfood_vendors,communal_sinks,electrical_access,pet_signs,pets_visible,no_vendors_working,time_start,vendor_roles,TCS_rawmeat,TCS_rtemeat,TCS_preparedfood,TCS_produce,TCS_sprouts,TCS_cheese_dairy,TCS_eggs,TCS_cider_juice,FS_info,FS_info_description,Visible_handwashing_station,Visible_sanitizer,Visible_trashcan_lid,Visible_trashcan_nolid,Visible_trashcan,Visible_none,Clean_contact_surfaces,Food_off_ground,Protect_sneeze,Protect_mesh,Protect_plastic,Protect_coolers,Protect_covered,Protect_none_forsome,Protect_atleastone,Rawmeats_separate,Coldholding_foods_sold,Cold_units,Cold_coolers,Cold_ice,Cold_none_forsome,Coldholding_thermometers,Hotholding_foods_sold,Hot_units,Hot_grill,Hot_none_forsome,Hotholding_thermometers,Cooking_thermometeres,Food_samples,TCSfood_samples,Sample_types,Samples_singleservingitems,gender,vendor_cleanattire,vendor_hair,vendor_healthy,beh_handle_food,beh_cash,beh_waste,beh_dishes,beh_phone,beh_belongings,beh_pickup,beh_touchface,beh_eatdrink,beh_smoke,beh_animals,beh_coughsneeze,transactions,handwashing_attempts,handwashing_adequate,sanitizer_use,Handle_hands,Handle_gloves,Handle_tongs,Handle_napkin_plastic,gloves_changed,end_time
3,31.0,Toronto,Toronto,No,2018-06-10,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",28,22,Yes,No,No,Yes,1.0,12:46:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:57:00
3,32.0,Toronto,Toronto,No,2018-06-10,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",28,22,Yes,No,No,Yes,1.0,09:26:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,09:39:00
3,33.0,Toronto,Toronto,No,2018-06-10,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",28,22,Yes,No,No,Yes,2.0,09:41:00,Multiple work roles,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,09:51:00
4,34.0,Etobicoke,Toronto,No,2018-06-15,June,Friday,Outdoors only,Privately owned property (e.g. mall parking lot),9,3,No,No,No,Yes,2.0,11:47:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Sliced tomatoes,No,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:07:00
4,35.0,Etobicoke,Toronto,No,2018-06-15,June,Friday,Outdoors only,Privately owned property (e.g. mall parking lot),9,3,No,No,No,Yes,1.0,12:01:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no food is being cooked on site,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:11:00
4,36.0,Etobicoke,Toronto,No,2018-06-15,June,Friday,Outdoors only,Privately owned property (e.g. mall parking lot),9,3,No,No,No,Yes,1.0,12:11:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cured meat,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,12:21:00
5,37.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,4.0,09:57:00,Single work roles,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,1.0,0.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10:07:00
5,38.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,10:07:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10:17:00
5,39.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,2.0,10:17:00,Single work roles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,Yes,0.0,1.0,0.0,No,No,Yes,Yes,cured meat,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10:29:00
5,40.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,10:31:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10:41:00
5,41.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,10:42:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,No,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,"guacamole and salsa, with chips",No,Male,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:52:00
5,42.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,10:54:00,Multiple work roles,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:04:00
5,43.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,6.0,11:04:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:14:00
5,44.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,11:25:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,cured meat,No,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11:35:00
5,45.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,4.0,11:41:00,Single work roles,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,1.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,11:51:00
5,46.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,2.0,11:53:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:03:00
5,47.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,7.0,12:08:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,1.0,1.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:18:00
5,48.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,2.0,11:15:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,Yes,No,strudel,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,11:25:00
5,49.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,2.0,09:19:00,Multiple work roles,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,"cured meat, cheese","Yes, for all samples",Male,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,09:29:00
5,50.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,4.0,09:33:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,09:43:00
5,51.0,Toronto,Toronto,No,2018-06-16,June,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",30,15,No,No,No,Yes,1.0,09:44:00,Multiple work roles,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,1.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,cured meat,No,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,09:54:00
6,52.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",9,3,No,No,No,Yes,2.0,12:49:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,12:59:00
6,53.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",9,3,No,No,No,Yes,1.0,13:12:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,1.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,13:23:00
6,54.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",9,3,No,No,No,Yes,1.0,13:02:00,Multiple work roles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,cured meat,No,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,13:12:00
7,55.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,1.0,10:46:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:56:00
7,56.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,1.0,10:50:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,"guacamole and salsa, with chips",No,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:00:00
7,57.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,1.0,10:58:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,N/a - no foods are being sold that require cold-holding temperature control,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:08:00
7,58.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,3.0,11:31:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,11:43:00
7,59.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,1.0,11:14:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:25:00
7,60.0,Toronto,Toronto,No,2018-06-17,June,Sunday,Outdoors only,Privately owned property (e.g. mall parking lot),11,6,No,No,No,Yes,2.0,11:10:00,Multiple work roles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Sunflower sprouts ,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,11:20:00
8,61.0,Toronto,Toronto,Yes,2018-06-21,June,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,No,1.0,14:52:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,1.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:04:00
8,62.0,Toronto,Toronto,Yes,2018-06-21,June,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,No,1.0,15:33:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,15:47:00
8,63.0,Toronto,Toronto,Yes,2018-06-21,June,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,No,2.0,15:38:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,15:51:00
8,64.0,Toronto,Toronto,Yes,2018-06-21,June,Thursday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,No,1.0,15:19:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,1.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,15:32:00
